country,region,market_category,founded
IT,Emilia-Romagna,Advertising & Marketing,2018-01-01
IT,Toscana,Analytics & AI,2018-01-01
IT,Lombardia,Mobile,2018-01-01
IT,Lombardia,Software & SaaS,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Lombardia,Travel & Hospitality,2018-01-01
IT,Lombardia,Analytics & AI,2018-01-01
IT,Lombardia,Travel & Hospitality,2018-01-01
IT,Lombardia,Finance & FinTech,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Emilia-Romagna,Manufacturing & Logistics,2018-01-01
IT,Lazio,Software & SaaS,2018-01-01
IT,Lombardia,Software & SaaS,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Emilia-Romagna,Software & SaaS,2018-01-01
IT,Friuli-Venezia Giulia,Mobile,2018-01-01
IT,Marche,Travel & Hospitality,2018-01-01
IT,Piemonte,Mobile,2018-01-01
IT,Lombardia,Clean Tech & Energy,2018-01-01
IT,Lombardia,Finance & FinTech,2018-01-01
IT,Lombardia,Travel & Hospitality,2018-01-01
IT,Lazio,Finance & FinTech,2018-01-01
IT,Lombardia,Software & SaaS,2018-01-01
IT,Lazio,Other,2018-01-01
IT,Lombardia,Software & SaaS,2018-01-01
IT,Lombardia,Analytics & AI,2018-01-01
IT,Lombardia,Entertainment & Media,2018-01-01
IT,Lazio,Real Estate,2018-01-01
IT,Piemonte,Healthcare,2018-01-01
IT,Lazio,Biotechnology,2018-01-01
IT,Lombardia,E-Commerce & Retail,2018-01-01
IT,Lazio,Energy,2018-01-01
IT,Lombardia,Software & SaaS,2018-01-01
IT,Sicilia,Advertising & Marketing,2018-01-01
IT,Toscana,Mobile,2018-01-01
IT,Lazio,Finance & FinTech,2018-01-01
IT,Trentino-Alto Adige/Südtirol,Healthcare,2018-01-01
IT,Veneto,Finance & FinTech,2018-01-01
IT,Lombardia,Healthcare,2018-01-01
IT,Lombardia,Software & SaaS,2018-01-01
IT,Sardegna,E-Commerce & Retail,2018-01-01
IT,Toscana,Mobile,2018-01-01
IT,Lombardia,Analytics & AI,2018-01-01
IT,Campania,Travel & Hospitality,2018-01-01
IT,Trentino-Alto Adige/Südtirol,Manufacturing & Logistics,2018-01-01
IT,Puglia,Healthcare,2018-01-01
IT,Lazio,Healthcare,2018-01-01
IT,Emilia-Romagna,Manufacturing & Logistics,2018-01-01
IT,Emilia-Romagna,Finance & FinTech,2018-01-01
IT,Lombardia,E-Commerce & Retail,2018-01-01
IT,Veneto,Advertising & Marketing,2018-01-01
IT,Piemonte,Security,2018-01-01
IT,Lombardia,Analytics & AI,2018-01-01
IT,Lombardia,Analytics & AI,2018-01-01
IT,Lazio,Mobile,2018-01-01
IT,Lombardia,E-Commerce & Retail,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Emilia-Romagna,Analytics & AI,2018-01-01
IT,Lombardia,Healthcare,2018-01-01
IT,Friuli-Venezia Giulia,Analytics & AI,2018-01-01
IT,Lombardia,Mobile,2018-01-01
IT,Veneto,E-Commerce & Retail,2018-01-01
IT,Lazio,Advertising & Marketing,2018-01-01
IT,Lombardia,Travel & Hospitality,2018-01-01
IT,Lombardia,Manufacturing & Logistics,2018-01-01
IT,Lazio,Software & SaaS,2018-01-01
IT,Lombardia,Analytics & AI,2018-01-01
IT,Lazio,Other,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Trentino-Alto Adige/Südtirol,Manufacturing & Logistics,2018-01-01
IT,Campania,Healthcare,2018-01-01
IT,Marche,Finance & FinTech,2018-01-01
IT,Lazio,Other,2018-01-01
IT,Lombardia,Entertainment & Media,2018-01-01
IT,Veneto,Advertising & Marketing,2018-01-01
IT,Lazio,Other,2018-01-01
IT,Lazio,Entertainment & Media,2018-01-01
IT,Lombardia,Healthcare,2018-01-01
IT,Lombardia,Real Estate,2018-01-01
IT,Lombardia,E-Commerce & Retail,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Campania,Social & Communication,2018-01-01
IT,Lombardia,Finance & FinTech,2018-01-01
IT,Lombardia,Software & SaaS,2018-01-01
IT,Trentino-Alto Adige/Südtirol,Other,2018-01-01
IT,Lombardia,Finance & FinTech,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Lombardia,E-Commerce & Retail,2018-01-01
IT,Emilia-Romagna,Analytics & AI,2018-01-01
IT,Toscana,Software & SaaS,2018-01-01
IT,Emilia-Romagna,Other,2018-01-01
IT,Puglia,Other,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Sicilia,Software & SaaS,2018-01-01
IT,Piemonte,Other,2018-01-01
IT,Emilia-Romagna,Travel & Hospitality,2018-01-01
IT,Sicilia,Other,2018-01-01
IT,Lombardia,Finance & FinTech,2018-01-01
IT,Piemonte,Mobile,2018-01-01
IT,Lombardia,Finance & FinTech,2018-01-01
IT,Lombardia,Finance & FinTech,2018-01-01
IT,Emilia-Romagna,Software & SaaS,2018-01-01
IT,Lazio,Security,2018-01-01
IT,Piemonte,Other,2018-01-01
IT,Lazio,Finance & FinTech,2018-01-01
IT,Lazio,Other,2018-01-01
IT,Lombardia,Finance & FinTech,2018-01-01
IT,Lombardia,E-Commerce & Retail,2018-01-01
IT,Puglia,Software & SaaS,2017-01-01
IT,Toscana,Hardware & Semiconductors,2017-01-01
IT,Sicilia,Travel & Hospitality,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Lombardia,Education,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Toscana,Other,2017-01-01
IT,Piemonte,Healthcare,2017-01-01
IT,Veneto,Other,2017-01-01
IT,Sardegna,Entertainment & Media,2017-01-01
IT,Lombardia,Travel & Hospitality,2017-01-01
IT,Lombardia,E-Commerce & Retail,2017-01-01
IT,Lazio,Entertainment & Media,2017-01-01
IT,Friuli-Venezia Giulia,Manufacturing & Logistics,2017-01-01
IT,Abruzzo,Clean Tech & Energy,2017-01-01
IT,Lazio,Other,2017-01-01
IT,Piemonte,Biotechnology,2017-01-01
IT,Piemonte,Manufacturing & Logistics,2017-01-01
IT,Sardegna,Real Estate,2017-01-01
IT,Lombardia,E-Commerce & Retail,2017-01-01
IT,Lombardia,Manufacturing & Logistics,2017-01-01
IT,Lazio,Mobile,2017-01-01
IT,Lombardia,Travel & Hospitality,2017-01-01
IT,Lazio,Clean Tech & Energy,2017-01-01
IT,Toscana,Advertising & Marketing,2017-01-01
IT,Emilia-Romagna,Analytics & AI,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Veneto,Manufacturing & Logistics,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Lombardia,E-Commerce & Retail,2017-01-01
IT,Lombardia,Manufacturing & Logistics,2017-01-01
IT,Piemonte,Healthcare,2017-01-01
IT,Lombardia,Manufacturing & Logistics,2017-01-01
IT,Lombardia,E-Commerce & Retail,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Lombardia,Education,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Lombardia,Manufacturing & Logistics,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Lombardia,Finance & FinTech,2017-01-01
IT,Piemonte,Software & SaaS,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Lombardia,Finance & FinTech,2017-01-01
IT,Lazio,Software & SaaS,2017-01-01
IT,Piemonte,Security,2017-01-01
IT,Lombardia,Healthcare,2017-01-01
IT,Lazio,Energy,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Marche,Analytics & AI,2017-01-01
IT,Lombardia,Travel & Hospitality,2017-01-01
IT,Lazio,Manufacturing & Logistics,2017-01-01
IT,Sardegna,Mobile,2017-01-01
IT,Trentino-Alto Adige/Südtirol,Software & SaaS,2017-01-01
IT,Lombardia,Finance & FinTech,2017-01-01
IT,Piemonte,Other,2017-01-01
IT,Emilia-Romagna,Analytics & AI,2017-01-01
IT,Piemonte,E-Commerce & Retail,2017-01-01
IT,Veneto,E-Commerce & Retail,2017-01-01
IT,Emilia-Romagna,Manufacturing & Logistics,2017-01-01
IT,Emilia-Romagna,Clean Tech & Energy,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Friuli-Venezia Giulia,Clean Tech & Energy,2017-01-01
IT,Toscana,Other,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Liguria,Manufacturing & Logistics,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Lazio,Healthcare,2017-01-01
IT,Toscana,Software & SaaS,2017-01-01
IT,Trentino-Alto Adige/Südtirol,Social & Communication,2017-01-01
IT,Piemonte,Analytics & AI,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Lombardia,Finance & FinTech,2017-01-01
IT,Veneto,Manufacturing & Logistics,2017-01-01
IT,Lombardia,Finance & FinTech,2017-01-01
IT,Lombardia,Social & Communication,2017-01-01
IT,Basilicata,E-Commerce & Retail,2017-01-01
IT,Lombardia,Mobile,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Lazio,Travel & Hospitality,2017-01-01
IT,Lombardia,Finance & FinTech,2017-01-01
IT,Sardegna,Other,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Lazio,Advertising & Marketing,2017-01-01
IT,Piemonte,Healthcare,2017-01-01
IT,Lombardia,Entertainment & Media,2017-01-01
IT,Lombardia,Advertising & Marketing,2017-01-01
IT,Toscana,Manufacturing & Logistics,2017-01-01
IT,Lazio,Advertising & Marketing,2017-01-01
IT,Sardegna,Analytics & AI,2017-01-01
IT,Umbria,Manufacturing & Logistics,2017-01-01
IT,Lombardia,Social & Communication,2017-01-01
IT,Friuli-Venezia Giulia,Software & SaaS,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Lombardia,Manufacturing & Logistics,2017-01-01
IT,Piemonte,Security,2017-01-01
IT,Toscana,Software & SaaS,2017-01-01
IT,Sardegna,Healthcare,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Trentino-Alto Adige/Südtirol,Analytics & AI,2017-01-01
IT,Campania,Software & SaaS,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Veneto,Other,2017-01-01
IT,Lazio,E-Commerce & Retail,2017-01-01
IT,Toscana,Finance & FinTech,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Lombardia,Manufacturing & Logistics,2017-01-01
IT,Lazio,Other,2017-01-01
IT,Lombardia,Finance & FinTech,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Lombardia,Travel & Hospitality,2017-01-01
IT,Lombardia,Healthcare,2017-01-01
IT,Lombardia,Social & Communication,2017-01-01
IT,Lazio,E-Commerce & Retail,2017-01-01
IT,Piemonte,Other,2017-01-01
IT,Toscana,Software & SaaS,2017-01-01
IT,Emilia-Romagna,Education,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Lazio,Social & Communication,2017-01-01
IT,Lazio,Other,2017-01-01
IT,Lombardia,Travel & Hospitality,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Lombardia,Manufacturing & Logistics,2017-01-01
IT,Lombardia,Finance & FinTech,2017-01-01
IT,Lombardia,Finance & FinTech,2017-01-01
IT,Veneto,Entertainment & Media,2017-01-01
IT,Veneto,Other,2017-01-01
IT,Lombardia,Security,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Sicilia,Finance & FinTech,2017-01-01
IT,Lazio,Other,2017-01-01
IT,Piemonte,Mobile,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Liguria,Analytics & AI,2017-01-01
IT,Piemonte,Analytics & AI,2017-01-01
IT,Lombardia,Biotechnology,2017-01-01
IT,Lombardia,Social & Communication,2017-01-01
IT,Lazio,Analytics & AI,2017-01-01
IT,Lombardia,Manufacturing & Logistics,2017-01-01
IT,Lombardia,Finance & FinTech,2017-01-01
IT,Piemonte,E-Commerce & Retail,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Lombardia,Travel & Hospitality,2017-01-01
IT,Friuli-Venezia Giulia,Travel & Hospitality,2017-01-01
IT,Lombardia,Software & SaaS,2017-01-01
IT,Toscana,E-Commerce & Retail,2017-01-01
IT,Sardegna,Healthcare,2017-01-01
IT,Lombardia,Other,2017-01-01
IT,Lombardia,Entertainment & Media,2017-01-01
IT,Lombardia,Manufacturing & Logistics,2017-01-01
IT,Lombardia,Real Estate,2017-01-01
IT,Lombardia,Travel & Hospitality,2017-01-01
IT,Lazio,Analytics & AI,2017-01-01
IT,Lombardia,Analytics & AI,2017-01-01
IT,Piemonte,E-Commerce & Retail,2017-01-01
IT,Lombardia,Healthcare,2017-01-01
IT,Lazio,Analytics & AI,2016-01-01
IT,Emilia-Romagna,Software & SaaS,2016-01-01
IT,Toscana,Hardware & Semiconductors,2016-01-01
IT,Lazio,Hardware & Semiconductors,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Lombardia,Analytics & AI,2016-01-01
IT,Lombardia,Other,2016-01-01
IT,Lombardia,Finance & FinTech,2016-01-01
IT,Lombardia,Finance & FinTech,2016-01-01
IT,Lombardia,Healthcare,2016-01-01
IT,Toscana,Hardware & Semiconductors,2016-01-01
IT,Lombardia,Healthcare,2016-01-01
IT,Lombardia,Other,2016-01-01
IT,Abruzzo,Manufacturing & Logistics,2016-01-01
IT,Marche,Clean Tech & Energy,2016-01-01
IT,Lombardia,Other,2016-01-01
IT,Toscana,Analytics & AI,2016-01-01
IT,Lombardia,Finance & FinTech,2016-01-01
IT,Piemonte,Software & SaaS,2016-01-01
IT,Lombardia,Analytics & AI,2016-01-01
IT,Lombardia,Software & SaaS,2016-01-01
IT,Emilia-Romagna,Travel & Hospitality,2016-01-01
IT,Lombardia,Travel & Hospitality,2016-01-01
IT,Lombardia,Analytics & AI,2016-01-01
IT,Lombardia,Advertising & Marketing,2016-01-01
IT,Piemonte,Hardware & Semiconductors,2016-01-01
IT,Abruzzo,Mobile,2016-01-01
IT,Lazio,Travel & Hospitality,2016-01-01
IT,Piemonte,E-Commerce & Retail,2016-01-01
IT,Sardegna,Software & SaaS,2016-01-01
IT,Lombardia,Finance & FinTech,2016-01-01
IT,Friuli-Venezia Giulia,Software & SaaS,2016-01-01
IT,Emilia-Romagna,Advertising & Marketing,2016-01-01
IT,Liguria,Analytics & AI,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Friuli-Venezia Giulia,Social & Communication,2016-01-01
IT,Lazio,Hardware & Semiconductors,2016-01-01
IT,Friuli-Venezia Giulia,Other,2016-01-01
IT,Lazio,Software & SaaS,2016-01-01
IT,Lombardia,Social & Communication,2016-01-01
IT,Lombardia,Finance & FinTech,2016-01-01
IT,Lombardia,Analytics & AI,2016-01-01
IT,Lombardia,Social & Communication,2016-01-01
IT,Liguria,Biotechnology,2016-01-01
IT,Piemonte,Clean Tech & Energy,2016-01-01
IT,Piemonte,Real Estate,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Lombardia,Analytics & AI,2016-01-01
IT,Lazio,Advertising & Marketing,2016-01-01
IT,Liguria,Other,2016-01-01
IT,Veneto,Manufacturing & Logistics,2016-01-01
IT,Campania,Other,2016-01-01
IT,Lombardia,Hardware & Semiconductors,2016-01-01
IT,Friuli-Venezia Giulia,E-Commerce & Retail,2016-01-01
IT,Abruzzo,E-Commerce & Retail,2016-01-01
IT,Sardegna,E-Commerce & Retail,2016-01-01
IT,Lombardia,Healthcare,2016-01-01
IT,Toscana,E-Commerce & Retail,2016-01-01
IT,Lombardia,Analytics & AI,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Lombardia,Other,2016-01-01
IT,Sicilia,Analytics & AI,2016-01-01
IT,Piemonte,Software & SaaS,2016-01-01
IT,Liguria,Analytics & AI,2016-01-01
IT,Lombardia,Software & SaaS,2016-01-01
IT,Emilia-Romagna,Travel & Hospitality,2016-01-01
IT,Lazio,Software & SaaS,2016-01-01
IT,Marche,Software & SaaS,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Lazio,Manufacturing & Logistics,2016-01-01
IT,Toscana,Advertising & Marketing,2016-01-01
IT,Lombardia,Advertising & Marketing,2016-01-01
IT,Toscana,Advertising & Marketing,2016-01-01
IT,Lombardia,Other,2016-01-01
IT,Toscana,Other,2016-01-01
IT,Piemonte,Security,2016-01-01
IT,Piemonte,Hardware & Semiconductors,2016-01-01
IT,Emilia-Romagna,E-Commerce & Retail,2016-01-01
IT,Emilia-Romagna,Other,2016-01-01
IT,Lazio,Analytics & AI,2016-01-01
IT,Emilia-Romagna,E-Commerce & Retail,2016-01-01
IT,Toscana,Software & SaaS,2016-01-01
IT,Lombardia,Manufacturing & Logistics,2016-01-01
IT,Lombardia,Social & Communication,2016-01-01
IT,Lombardia,Finance & FinTech,2016-01-01
IT,Liguria,Clean Tech & Energy,2016-01-01
IT,Umbria,Analytics & AI,2016-01-01
IT,Liguria,Entertainment & Media,2016-01-01
IT,Lombardia,Software & SaaS,2016-01-01
IT,Veneto,Advertising & Marketing,2016-01-01
IT,Emilia-Romagna,Manufacturing & Logistics,2016-01-01
IT,Veneto,Other,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Lombardia,Software & SaaS,2016-01-01
IT,Lombardia,Finance & FinTech,2016-01-01
IT,Lombardia,Software & SaaS,2016-01-01
IT,Campania,Analytics & AI,2016-01-01
IT,Lombardia,Entertainment & Media,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Sardegna,Other,2016-01-01
IT,Lazio,Other,2016-01-01
IT,Emilia-Romagna,Other,2016-01-01
IT,Lazio,Other,2016-01-01
IT,Lombardia,Other,2016-01-01
IT,Piemonte,Other,2016-01-01
IT,Lombardia,Other,2016-01-01
IT,Lombardia,Finance & FinTech,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Campania,Software & SaaS,2016-01-01
IT,Friuli-Venezia Giulia,Other,2016-01-01
IT,Piemonte,Other,2016-01-01
IT,Lombardia,Software & SaaS,2016-01-01
IT,Lazio,Travel & Hospitality,2016-01-01
IT,Emilia-Romagna,Analytics & AI,2016-01-01
IT,Lombardia,Other,2016-01-01
IT,Veneto,Software & SaaS,2016-01-01
IT,Lombardia,Security,2016-01-01
IT,Liguria,Other,2016-01-01
IT,Piemonte,Hardware & Semiconductors,2016-01-01
IT,Toscana,Manufacturing & Logistics,2016-01-01
IT,Piemonte,Finance & FinTech,2016-01-01
IT,Puglia,Software & SaaS,2016-01-01
IT,Friuli-Venezia Giulia,Biotechnology,2016-01-01
IT,Lazio,Finance & FinTech,2016-01-01
IT,Lazio,Healthcare,2016-01-01
IT,Lazio,Manufacturing & Logistics,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Lazio,Healthcare,2016-01-01
IT,Trentino-Alto Adige/Südtirol,Finance & FinTech,2016-01-01
IT,Piemonte,E-Commerce & Retail,2016-01-01
IT,Lombardia,E-Commerce & Retail,2016-01-01
IT,Abruzzo,Other,2016-01-01
IT,Lombardia,Biotechnology,2016-01-01
IT,Lombardia,Software & SaaS,2016-01-01
IT,Lombardia,Analytics & AI,2016-01-01
IT,Lazio,Manufacturing & Logistics,2016-01-01
IT,Lombardia,Finance & FinTech,2016-01-01
IT,Lazio,Mobile,2016-01-01
IT,Trentino-Alto Adige/Südtirol,Other,2015-01-01
IT,Lazio,Manufacturing & Logistics,2015-01-01
IT,Lombardia,Travel & Hospitality,2015-01-01
IT,Lombardia,Other,2015-01-01
IT,Piemonte,Software & SaaS,2015-01-01
IT,Trentino-Alto Adige/Südtirol,Software & SaaS,2015-01-01
IT,Lombardia,Education,2015-01-01
IT,Emilia-Romagna,Advertising & Marketing,2015-01-01
IT,Lombardia,E-Commerce & Retail,2015-01-01
IT,Lombardia,Software & SaaS,2015-01-01
IT,Lombardia,Education,2015-01-01
IT,Lazio,Entertainment & Media,2015-01-01
IT,Trentino-Alto Adige/Südtirol,Other,2015-01-01
IT,Lazio,Hardware & Semiconductors,2015-01-01
IT,Sardegna,Other,2015-01-01
IT,Abruzzo,Advertising & Marketing,2015-01-01
IT,Campania,Software & SaaS,2015-01-01
IT,Lombardia,Software & SaaS,2015-01-01
IT,Lazio,Other,2015-01-01
IT,Lazio,Software & SaaS,2015-01-01
IT,Lombardia,Healthcare,2015-01-01
IT,Campania,E-Commerce & Retail,2015-01-01
IT,Lazio,Mobile,2015-01-01
IT,Emilia-Romagna,Mobile,2015-01-01
IT,Marche,E-Commerce & Retail,2015-01-01
IT,Sicilia,Other,2015-01-01
IT,Lombardia,Analytics & AI,2015-01-01
IT,Lombardia,Clean Tech & Energy,2015-01-01
IT,Veneto,Software & SaaS,2015-01-01
IT,Toscana,Healthcare,2015-01-01
IT,Lombardia,Biotechnology,2015-01-01
IT,Trentino-Alto Adige/Südtirol,Analytics & AI,2015-01-01
IT,Lombardia,E-Commerce & Retail,2015-01-01
IT,Lazio,Manufacturing & Logistics,2015-01-01
IT,Lombardia,Finance & FinTech,2015-01-01
IT,Lombardia,Advertising & Marketing,2015-01-01
IT,Emilia-Romagna,Other,2015-01-01
IT,Lombardia,Real Estate,2015-01-01
IT,Abruzzo,Software & SaaS,2015-01-01
IT,Lombardia,E-Commerce & Retail,2015-01-01
IT,Puglia,Manufacturing & Logistics,2015-01-01
IT,Piemonte,Clean Tech & Energy,2015-01-01
IT,Lombardia,Real Estate,2015-01-01
IT,Lombardia,E-Commerce & Retail,2015-01-01
IT,Lazio,Healthcare,2015-01-01
IT,Emilia-Romagna,Analytics & AI,2015-01-01
IT,Veneto,Other,2015-01-01
IT,Lombardia,Finance & FinTech,2015-01-01
IT,Piemonte,Software & SaaS,2015-01-01
IT,Calabria,Advertising & Marketing,2015-01-01
IT,Veneto,Manufacturing & Logistics,2015-01-01
IT,Lombardia,Other,2015-01-01
IT,Trentino-Alto Adige/Südtirol,Manufacturing & Logistics,2015-01-01
IT,Lazio,E-Commerce & Retail,2015-01-01
IT,Emilia-Romagna,E-Commerce & Retail,2015-01-01
IT,Sardegna,Analytics & AI,2015-01-01
IT,Veneto,Mobile,2015-01-01
IT,Lombardia,E-Commerce & Retail,2015-01-01
IT,Toscana,Healthcare,2015-01-01
IT,Lombardia,E-Commerce & Retail,2015-01-01
IT,Lombardia,Software & SaaS,2015-01-01
IT,Lombardia,Healthcare,2015-01-01
IT,Sicilia,Real Estate,2015-01-01
IT,Liguria,Software & SaaS,2015-01-01
IT,Lombardia,Analytics & AI,2015-01-01
IT,Piemonte,Mobile,2015-01-01
IT,Emilia-Romagna,Software & SaaS,2015-01-01
IT,Toscana,E-Commerce & Retail,2015-01-01
IT,Emilia-Romagna,Advertising & Marketing,2015-01-01
IT,Lombardia,Software & SaaS,2015-01-01
IT,Valle d'Aosta,Analytics & AI,2015-01-01
IT,Lombardia,Advertising & Marketing,2015-01-01
IT,Lombardia,Manufacturing & Logistics,2015-01-01
IT,Veneto,Software & SaaS,2015-01-01
IT,Friuli-Venezia Giulia,Software & SaaS,2015-01-01
IT,Piemonte,Manufacturing & Logistics,2015-01-01
IT,Liguria,Advertising & Marketing,2015-01-01
IT,Veneto,Other,2015-01-01
IT,Lazio,Other,2015-01-01
IT,Lombardia,Finance & FinTech,2015-01-01
IT,Emilia-Romagna,E-Commerce & Retail,2015-01-01
IT,Lazio,Travel & Hospitality,2015-01-01
IT,Lazio,Entertainment & Media,2015-01-01
IT,Lombardia,Travel & Hospitality,2015-01-01
IT,Lombardia,Entertainment & Media,2015-01-01
IT,Toscana,Software & SaaS,2015-01-01
IT,Lombardia,E-Commerce & Retail,2015-01-01
IT,Lombardia,Healthcare,2015-01-01
IT,Lombardia,Travel & Hospitality,2015-01-01
IT,Emilia-Romagna,E-Commerce & Retail,2015-01-01
IT,Marche,Other,2015-01-01
IT,Veneto,E-Commerce & Retail,2015-01-01
IT,Lombardia,Finance & FinTech,2015-01-01
IT,Lazio,Manufacturing & Logistics,2015-01-01
IT,Toscana,E-Commerce & Retail,2015-01-01
IT,Lombardia,Finance & FinTech,2015-01-01
IT,Lombardia,Other,2015-01-01
IT,Friuli-Venezia Giulia,Software & SaaS,2015-01-01
IT,Lombardia,Other,2015-01-01
IT,Lazio,E-Commerce & Retail,2015-01-01
IT,Lombardia,Finance & FinTech,2015-01-01
IT,Lombardia,Manufacturing & Logistics,2015-01-01
IT,Lombardia,Analytics & AI,2015-01-01
IT,Lazio,Advertising & Marketing,2015-01-01
IT,Trentino-Alto Adige/Südtirol,Software & SaaS,2015-01-01
IT,Lombardia,Analytics & AI,2015-01-01
IT,Lazio,Entertainment & Media,2015-01-01
IT,Abruzzo,E-Commerce & Retail,2015-01-01
IT,Veneto,Other,2015-01-01
IT,Toscana,Social & Communication,2015-01-01
IT,Lombardia,Software & SaaS,2015-01-01
IT,Lazio,Software & SaaS,2015-01-01
IT,Lazio,Manufacturing & Logistics,2015-01-01
IT,Piemonte,E-Commerce & Retail,2015-01-01
IT,Piemonte,Analytics & AI,2015-01-01
IT,Piemonte,Travel & Hospitality,2015-01-01
IT,Emilia-Romagna,Software & SaaS,2015-01-01
IT,Lombardia,Mobile,2015-01-01
IT,Emilia-Romagna,Travel & Hospitality,2015-01-01
IT,Lazio,Software & SaaS,2015-01-01
IT,Veneto,Analytics & AI,2015-01-01
IT,Lombardia,Software & SaaS,2015-01-01
IT,Lombardia,Social & Communication,2015-01-01
IT,Piemonte,Software & SaaS,2015-01-01
IT,Toscana,Other,2015-01-01
IT,Veneto,Other,2015-01-01
IT,Marche,Hardware & Semiconductors,2015-01-01
IT,Lazio,Mobile,2015-01-01
IT,Lombardia,E-Commerce & Retail,2015-01-01
IT,Toscana,Software & SaaS,2015-01-01
IT,Friuli-Venezia Giulia,Healthcare,2015-01-01
IT,Lazio,Manufacturing & Logistics,2015-01-01
IT,Lombardia,Other,2015-01-01
IT,Lombardia,Finance & FinTech,2015-01-01
IT,Lombardia,Other,2015-01-01
IT,Lombardia,Entertainment & Media,2015-01-01
IT,Emilia-Romagna,Hardware & Semiconductors,2015-01-01
